expr_id,cond_id,para_nr,line_nr,word_nr,word,first_duration,total_duration,gaze_duration,right_bounded_rt,go_past_time,FPFix,FPReg,RegIn_excl,RegIn_incl
2,1,11,0,66,mare,400.0,400.0,400.0,400.0,400.0,1,0,0,0
2,1,11,0,67,număr,352.0,752.0,352.0,352.0,352.0,1,0,1,1
2,1,11,0,68,pe,351.0,550.0,351.0,550.0,950.0,1,1,0,0
2,1,11,0,69,insulă.,1699.0,1699.0,1699.0,1699.0,1699.0,1,0,0,0
2,1,11,0,70,Misterul,1053.0,1053.0,1053.0,1053.0,1053.0,1,0,0,0
2,1,11,0,71,statuilor,601.0,601.0,601.0,601.0,601.0,1,0,0,0
2,1,11,0,72,fusese,697.0,697.0,697.0,697.0,697.0,1,0,0,0
2,1,11,0,73,dezlegat.,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,0,Dar,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,1,a,497.0,497.0,0.0,0.0,0.0,0,0,0,1
2,1,11,0,2,rămas,449.0,752.0,449.0,752.0,1249.0,1,1,0,0
2,1,11,0,3,un,248.0,248.0,248.0,248.0,248.0,1,0,0,0
2,1,11,0,4,alt,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,5,mister.,302.0,302.0,302.0,302.0,302.0,1,0,0,0
2,1,11,0,6,Ce,200.0,200.0,200.0,200.0,200.0,1,0,0,0
2,1,11,0,7,s-a,303.0,303.0,303.0,303.0,303.0,1,0,0,0
2,1,11,0,8,întâmplat,246.0,246.0,246.0,246.0,246.0,1,0,0,0
2,1,11,0,9,cu,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,10,plantele,551.0,551.0,551.0,551.0,551.0,1,0,0,0
2,1,11,0,11,și,498.0,498.0,498.0,498.0,498.0,1,0,0,0
2,1,11,0,12,cu,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,13,acei,203.0,203.0,203.0,203.0,203.0,1,0,0,0
2,1,11,0,14,copaci,1249.0,1249.0,1249.0,1249.0,1249.0,1,0,0,0
2,1,11,0,15,uriași,449.0,449.0,449.0,449.0,449.0,1,0,0,0
2,1,11,0,16,care,352.0,352.0,352.0,352.0,352.0,1,0,0,0
2,1,11,0,17,au,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,18,ajutat,200.0,200.0,200.0,200.0,200.0,1,0,0,0
2,1,11,0,19,la,200.0,200.0,200.0,200.0,200.0,1,0,0,0
2,1,11,0,20,deplasarea,196.0,196.0,196.0,196.0,196.0,1,0,0,0
2,1,11,0,21,moai-lor?,404.0,404.0,404.0,404.0,404.0,1,0,0,0
2,1,11,0,22,După,248.0,248.0,248.0,248.0,248.0,1,0,0,0
2,1,11,0,23,cum,200.0,200.0,200.0,200.0,200.0,1,0,0,0
2,1,11,0,24,"spuneam,",352.0,352.0,352.0,352.0,352.0,1,0,0,0
2,1,11,0,25,mă,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,26,uit,200.0,200.0,200.0,200.0,200.0,1,0,0,0
2,1,11,0,27,pe,1249.0,1249.0,1249.0,1249.0,1249.0,1,0,0,0
2,1,11,0,28,fereastră,455.0,455.0,455.0,455.0,455.0,1,0,0,0
2,1,11,0,29,și,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,30,zăresc,599.0,599.0,599.0,599.0,599.0,1,0,0,0
2,1,11,0,31,"ierburi,",498.0,498.0,498.0,498.0,498.0,1,0,0,0
2,1,11,0,32,arbuști,351.0,351.0,351.0,351.0,351.0,1,0,0,0
2,1,11,0,33,și,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,34,unu-doi,400.0,400.0,400.0,400.0,400.0,1,0,0,0
2,1,11,0,35,"copăcei,",497.0,497.0,497.0,497.0,497.0,1,0,0,0
2,1,11,0,36,nimic,303.0,303.0,303.0,303.0,303.0,1,0,0,0
2,1,11,0,37,altceva,446.0,446.0,446.0,446.0,446.0,1,0,0,0
2,1,11,0,38,care,202.0,202.0,202.0,202.0,202.0,1,0,0,0
2,1,11,0,39,ar,1049.0,1049.0,1049.0,1049.0,1049.0,1,0,0,0
2,1,11,0,40,fi,299.0,299.0,299.0,299.0,299.0,1,0,0,0
2,1,11,0,41,putut,301.0,301.0,301.0,301.0,301.0,1,0,0,0
2,1,11,0,42,ajuta,200.0,200.0,200.0,200.0,200.0,1,0,0,0
2,1,11,0,43,la,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,44,deplasarea,448.0,448.0,448.0,448.0,448.0,1,0,0,0
2,1,11,0,45,statuilor,400.0,400.0,400.0,400.0,400.0,1,0,0,0
2,1,11,0,46,imense.,352.0,352.0,352.0,352.0,352.0,1,0,0,0
2,1,11,0,47,E,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,48,ca,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,49,un,201.0,201.0,201.0,201.0,201.0,1,0,0,0
2,1,11,0,50,joc,298.0,298.0,298.0,298.0,298.0,1,0,0,0
2,1,11,0,51,de,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,52,puzzle,351.0,351.0,351.0,351.0,351.0,1,0,0,0
2,1,11,0,53,"fascinant,",2049.0,2049.0,2049.0,2049.0,2049.0,1,0,0,0
2,1,11,0,54,unul,400.0,751.0,400.0,400.0,400.0,1,0,1,1
2,1,11,0,55,pe,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,56,care,352.0,552.0,352.0,552.0,903.0,1,1,0,0
2,1,11,0,57,îl,200.0,200.0,200.0,200.0,200.0,1,0,0,0
2,1,11,0,58,voi,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,59,explora,298.0,298.0,298.0,298.0,298.0,1,0,0,0
2,1,11,0,60,în,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,61,următoarele,498.0,498.0,498.0,498.0,498.0,1,0,0,0
2,1,11,0,62,postări,302.0,302.0,302.0,302.0,302.0,1,0,0,0
2,1,11,0,63,și,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,64,conferințe.,1104.0,1104.0,1104.0,1104.0,1104.0,1,0,0,0
2,1,11,0,65,Până,248.0,248.0,248.0,248.0,248.0,1,0,0,0
2,1,11,0,66,"atunci,",1098.0,1098.0,1098.0,1098.0,1098.0,1,0,0,0
2,1,11,0,67,poate,454.0,454.0,454.0,454.0,454.0,1,0,0,0
2,1,11,0,68,dorești,297.0,297.0,297.0,297.0,297.0,1,0,0,0
2,1,11,0,69,să,200.0,200.0,200.0,200.0,200.0,1,0,0,0
2,1,11,0,70,investighezi,600.0,600.0,600.0,600.0,600.0,1,0,0,0
2,1,11,0,71,misterul,650.0,650.0,650.0,650.0,650.0,1,0,0,0
2,1,11,0,72,pe,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,73,cont,248.0,248.0,248.0,248.0,248.0,1,0,0,0
2,1,11,0,74,propriu.,449.0,449.0,449.0,449.0,449.0,1,0,0,0
2,1,11,0,75,Sugerez,302.0,302.0,302.0,302.0,302.0,1,0,0,0
2,1,11,0,76,să,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,77,începi,402.0,402.0,402.0,402.0,402.0,1,0,0,0
2,1,11,0,78,cu,901.0,901.0,901.0,901.0,901.0,1,0,0,0
2,1,11,0,79,lectura,497.0,497.0,497.0,497.0,497.0,1,0,0,0
2,1,11,0,80,unei,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,81,cărți,351.0,351.0,351.0,351.0,351.0,1,0,0,0
2,1,11,0,82,pe,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,83,nume,200.0,200.0,200.0,200.0,200.0,1,0,0,0
2,1,11,0,84,Colaps,303.0,303.0,303.0,303.0,303.0,1,0,0,0
2,1,11,0,85,de,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,86,Jared,249.0,249.0,249.0,249.0,249.0,1,0,0,0
2,1,11,0,87,Diamond.,303.0,303.0,303.0,303.0,303.0,1,0,0,0
2,1,11,0,88,Această,347.0,347.0,347.0,347.0,347.0,1,0,0,0
2,1,11,0,89,recenzie,350.0,350.0,350.0,350.0,350.0,1,0,0,0
2,1,11,0,90,pentru,1200.0,1200.0,1200.0,1200.0,1200.0,1,0,0,0
2,1,11,0,91,Colaps,702.0,702.0,702.0,702.0,702.0,1,0,0,0
2,1,11,0,92,este,600.0,600.0,600.0,600.0,600.0,1,0,0,0
2,1,11,0,93,un,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,94,punct,249.0,249.0,249.0,249.0,249.0,1,0,0,0
2,1,11,0,95,de,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,96,plecare,400.0,400.0,400.0,400.0,400.0,1,0,0,0
2,1,11,0,97,valoros.,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,0,www.recenziiacademice.ro/Colaps,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,1,1,Recenzia,302.0,302.0,302.0,302.0,302.0,1,0,0,0
2,1,11,1,2,volumului,449.0,449.0,449.0,449.0,449.0,1,0,0,0
2,1,11,1,3,Colaps,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,0,"Colaps,",0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,1,noua,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,2,carte,546.0,546.0,546.0,546.0,546.0,1,0,0,0
2,1,11,0,3,a,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,4,lui,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,5,Jared,200.0,200.0,200.0,200.0,200.0,1,0,0,0
2,1,11,0,6,"Diamond,",400.0,400.0,400.0,400.0,400.0,1,0,0,0
2,1,11,0,7,reprezintă,497.0,497.0,497.0,497.0,497.0,1,0,0,0
2,1,11,0,8,un,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,9,avertisment,551.0,551.0,551.0,551.0,551.0,1,0,0,0
2,1,11,0,10,clar,197.0,197.0,197.0,197.0,197.0,1,0,0,0
2,1,11,0,11,cu,900.0,900.0,900.0,900.0,900.0,1,0,0,0
2,1,11,0,12,privire,703.0,703.0,703.0,703.0,703.0,1,0,0,0
2,1,11,0,13,la,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,14,consecințele,1297.0,1297.0,1297.0,1297.0,1297.0,1,0,0,0
2,1,11,0,15,degradării,567.0,1572.0,567.0,567.0,567.0,1,0,1,1
2,1,11,0,16,mediului,384.0,633.0,384.0,633.0,1638.0,1,1,0,0
2,1,11,0,17,înconjurător.,649.0,649.0,649.0,649.0,649.0,1,0,0,0
2,1,11,0,18,Autorul,302.0,302.0,302.0,302.0,302.0,1,0,0,0
2,1,11,0,19,descrie,400.0,400.0,400.0,400.0,400.0,1,0,0,0
2,1,11,0,20,în,952.0,952.0,952.0,952.0,952.0,1,0,0,0
2,1,11,0,21,carte,449.0,449.0,449.0,449.0,449.0,1,0,0,0
2,1,11,0,22,mai,248.0,248.0,248.0,248.0,248.0,1,0,0,0
2,1,11,0,23,multe,249.0,249.0,249.0,249.0,249.0,1,0,0,0
2,1,11,0,24,civilizații,551.0,551.0,551.0,551.0,551.0,1,0,0,0
2,1,11,0,25,care,250.0,250.0,250.0,250.0,250.0,1,0,0,0
2,1,11,0,26,au,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,27,ajuns,352.0,352.0,352.0,352.0,352.0,1,0,0,0
2,1,11,0,28,în,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,29,"colaps,",351.0,351.0,351.0,351.0,351.0,1,0,0,0
2,1,11,0,30,din,399.0,399.0,399.0,399.0,399.0,1,0,0,0
2,1,11,0,31,cauza,353.0,353.0,353.0,353.0,353.0,1,0,0,0
2,1,11,0,32,alegerilor,551.0,551.0,551.0,551.0,551.0,1,0,0,0
2,1,11,0,33,pe,1246.0,1246.0,1246.0,1246.0,1246.0,1,0,0,0
2,1,11,0,34,care,351.0,351.0,351.0,351.0,351.0,1,0,0,0
2,1,11,0,35,le-au,252.0,252.0,252.0,252.0,252.0,1,0,0,0
2,1,11,0,36,făcut,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,37,și,297.0,297.0,297.0,297.0,297.0,1,0,0,0
2,1,11,0,38,al,303.0,303.0,303.0,303.0,303.0,1,0,0,0
2,1,11,0,39,impactului,400.0,400.0,400.0,400.0,400.0,1,0,0,0
2,1,11,0,40,acestora,400.0,400.0,400.0,400.0,400.0,1,0,0,0
2,1,11,0,41,asupra,600.0,600.0,600.0,600.0,600.0,1,0,0,0
2,1,11,0,42,mediului.,297.0,297.0,297.0,297.0,297.0,1,0,0,0
2,1,11,0,43,Rapa,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,44,Nui,401.0,401.0,401.0,401.0,401.0,1,0,0,0
2,1,11,0,45,este,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,46,unul,1049.0,1049.0,1049.0,1049.0,1049.0,1,0,0,0
2,1,11,0,47,dintre,448.0,448.0,448.0,448.0,448.0,1,0,0,0
2,1,11,0,48,exemplele,551.0,551.0,551.0,551.0,551.0,1,0,0,0
2,1,11,0,49,cele,351.0,351.0,351.0,351.0,351.0,1,0,0,0
2,1,11,0,50,mai,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,51,tulburătoare,600.0,600.0,600.0,600.0,600.0,1,0,0,0
2,1,11,0,52,din,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,11,0,53,volum.,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,12,0,0,Omul,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,12,0,1,cavernelor,2599.0,2599.0,2599.0,2599.0,2599.0,1,0,0,0
2,1,12,0,2,cu,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,12,0,3,pielea,502.0,502.0,502.0,502.0,502.0,1,0,0,0
2,1,12,0,4,închisă,347.0,347.0,347.0,347.0,347.0,1,0,0,0
2,1,12,0,5,și,205.0,205.0,205.0,205.0,205.0,1,0,0,0
2,1,12,0,6,ochii,1400.0,1400.0,1400.0,1400.0,1400.0,1,0,0,0
2,1,12,0,7,"albaștri,",497.0,497.0,497.0,497.0,497.0,1,0,0,0
2,1,12,0,8,dezvăluit,498.0,498.0,498.0,498.0,498.0,1,0,0,0
2,1,12,1,9,ADN-ul,400.0,400.0,400.0,400.0,400.0,1,0,0,0
2,1,12,1,10,extras,1303.0,1303.0,1303.0,1303.0,1303.0,1,0,0,0
2,1,12,1,11,dintr-un,399.0,399.0,399.0,399.0,399.0,1,0,0,0
2,1,12,1,12,molar,249.0,249.0,249.0,249.0,249.0,1,0,0,0
2,1,12,1,13,de,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,12,1,14,minte,553.0,553.0,553.0,553.0,553.0,1,0,0,0
2,1,12,1,15,al,249.0,249.0,249.0,249.0,249.0,1,0,0,0
2,1,12,1,16,unui,248.0,248.0,248.0,248.0,248.0,1,0,0,0
2,1,12,1,17,vânător-culegător,1455.0,1455.0,1455.0,1455.0,1455.0,1,0,0,0
2,1,12,1,18,european,596.0,596.0,596.0,596.0,596.0,1,0,0,0
2,1,12,1,19,le-a,301.0,301.0,301.0,301.0,301.0,1,0,0,0
2,1,12,1,20,oferit,352.0,352.0,352.0,352.0,352.0,1,0,0,0
2,1,12,1,21,oamenilor,1297.0,1297.0,1297.0,1297.0,1297.0,1,0,0,0
2,1,12,1,22,de,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,12,1,23,știință,400.0,400.0,400.0,400.0,400.0,1,0,0,0
2,1,12,1,24,o,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,12,1,25,perspectivă,503.0,503.0,503.0,503.0,503.0,1,0,0,0
2,1,12,1,26,fără,399.0,399.0,399.0,399.0,399.0,1,0,0,0
2,1,12,1,27,precedent,346.0,346.0,0.0,0.0,0.0,0,0,0,1
2,1,12,1,28,asupra,404.0,755.0,404.0,755.0,1101.0,1,1,0,0
2,1,12,1,29,oamenilor,352.0,352.0,352.0,352.0,352.0,1,0,0,0
2,1,12,1,30,moderni,396.0,396.0,396.0,396.0,396.0,1,0,0,0
2,1,12,1,31,înainte,351.0,351.0,351.0,351.0,351.0,1,0,0,0
2,1,12,1,32,de,1150.0,1150.0,1150.0,1150.0,1150.0,1,0,0,0
2,1,12,1,33,apariția,503.0,757.0,503.0,503.0,503.0,1,0,1,1
2,1,12,1,34,agriculturii.,297.0,1043.0,297.0,1043.0,1297.0,1,1,0,0
2,1,12,1,35,Bărbatul,903.0,903.0,903.0,903.0,903.0,1,0,0,0
2,1,12,1,36,din,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,12,1,37,"mezolitic,",1005.0,1005.0,1005.0,1005.0,1005.0,1,0,0,0
2,1,12,1,38,care,395.0,395.0,395.0,395.0,395.0,1,0,0,0
2,1,12,1,39,a,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,12,1,40,trăit,296.0,296.0,296.0,296.0,296.0,1,0,0,0
2,1,12,1,41,în,450.0,450.0,450.0,450.0,450.0,1,0,0,0
2,1,12,1,42,Spania,351.0,351.0,351.0,351.0,351.0,1,0,0,0
2,1,12,1,43,acum,1049.0,1049.0,1049.0,1049.0,1049.0,1,0,0,0
2,1,12,1,44,aproximativ,702.0,702.0,702.0,702.0,702.0,1,0,0,0
2,1,12,1,45,7.000,200.0,200.0,200.0,200.0,200.0,1,0,0,0
2,1,12,1,46,de,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,12,1,47,"ani,",302.0,302.0,302.0,302.0,302.0,1,0,0,0
2,1,12,1,48,avea,352.0,352.0,352.0,352.0,352.0,1,0,0,0
2,1,12,1,49,o,196.0,196.0,196.0,196.0,196.0,1,0,0,0
2,1,12,1,50,combinație,204.0,204.0,204.0,204.0,204.0,1,0,0,0
2,1,12,1,51,neobișnuită,800.0,800.0,800.0,800.0,800.0,1,0,0,0
2,1,12,1,52,de,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,12,1,53,ochi,255.0,255.0,255.0,255.0,255.0,1,0,0,0
2,1,12,1,54,"albaștri,",497.0,497.0,497.0,497.0,497.0,1,0,0,0
2,1,12,1,55,păr,1049.0,1049.0,1049.0,1049.0,1049.0,1,0,0,0
2,1,12,1,56,negru,302.0,302.0,302.0,302.0,302.0,1,0,0,0
2,1,12,1,57,sau,498.0,498.0,498.0,498.0,498.0,1,0,0,0
2,1,12,1,58,castaniu,400.0,1303.0,400.0,1303.0,1303.0,1,0,0,0
2,1,12,1,59,și,248.0,248.0,248.0,248.0,248.0,1,0,0,0
2,1,12,1,60,piele,352.0,352.0,352.0,352.0,352.0,1,0,0,0
2,1,12,1,61,închisă,400.0,400.0,400.0,400.0,400.0,1,0,0,0
2,1,12,1,62,la,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,12,1,63,"culoare,",500.0,500.0,500.0,500.0,500.0,1,0,0,0
2,1,12,1,64,conform,500.0,500.0,500.0,500.0,500.0,1,0,0,0
2,1,12,1,65,analizelor,502.0,502.0,502.0,502.0,502.0,1,0,0,0
2,1,12,1,66,structurii,1898.0,1898.0,1898.0,1898.0,1898.0,1,0,0,0
2,1,12,1,67,sale,302.0,302.0,302.0,302.0,302.0,1,0,0,0
2,1,12,1,68,genetice.,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,12,0,0,Probabil,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,12,0,1,era,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,12,0,2,intolerant,600.0,600.0,600.0,600.0,600.0,1,0,0,0
2,1,12,0,3,la,248.0,248.0,248.0,248.0,248.0,1,0,0,0
2,1,12,0,4,lactoză,400.0,400.0,400.0,400.0,400.0,1,0,0,0
2,1,12,0,5,și,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,12,0,6,digera,249.0,503.0,249.0,249.0,249.0,1,0,1,1
2,1,12,0,7,mai,497.0,497.0,0.0,0.0,0.0,0,0,0,1
2,1,12,0,8,greu,255.0,451.0,255.0,255.0,255.0,1,0,1,1
2,1,12,0,9,alimentele,199.0,754.0,199.0,754.0,1701.0,1,1,0,0
2,1,12,0,10,bogate,200.0,200.0,200.0,200.0,200.0,1,0,0,0
2,1,12,0,11,în,946.0,946.0,946.0,946.0,946.0,1,0,0,0
2,1,12,0,12,amidon,449.0,449.0,449.0,449.0,449.0,1,0,0,0
2,1,12,0,13,decât,200.0,200.0,200.0,200.0,200.0,1,0,0,0
2,1,12,0,14,fermierii,650.0,650.0,650.0,650.0,650.0,1,0,0,0
2,1,12,0,15,care,404.0,404.0,404.0,404.0,404.0,1,0,0,0
2,1,12,0,16,și-au,200.0,200.0,200.0,200.0,200.0,1,0,0,0
2,1,12,0,17,transformat,448.0,448.0,448.0,448.0,448.0,1,0,0,0
2,1,12,0,18,dietele,298.0,796.0,298.0,298.0,298.0,1,0,1,1
2,1,12,0,19,și,302.0,302.0,302.0,302.0,800.0,1,1,0,0
2,1,12,0,20,stilurile,702.0,702.0,702.0,702.0,702.0,1,0,0,0
2,1,12,0,21,de,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,12,0,22,viață,1348.0,1348.0,1348.0,1348.0,1348.0,1,0,0,0
2,1,12,0,23,odată,701.0,701.0,701.0,701.0,701.0,1,0,0,0
2,1,12,0,24,cu,200.0,200.0,200.0,200.0,200.0,1,0,0,0
2,1,12,0,25,prima,200.0,200.0,200.0,200.0,200.0,1,0,0,0
2,1,12,0,26,revoluție,450.0,450.0,450.0,450.0,450.0,1,0,0,0
2,1,12,0,27,agricolă.,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,12,0,0,Invenția,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,12,0,1,agriculturii,551.0,551.0,551.0,551.0,551.0,1,0,0,0
2,1,12,0,2,a,399.0,399.0,399.0,399.0,399.0,1,0,0,0
2,1,12,0,3,adus,251.0,251.0,251.0,251.0,251.0,1,0,0,0
2,1,12,0,4,oamenii,550.0,550.0,550.0,550.0,550.0,1,0,0,0
2,1,12,0,5,și,200.0,200.0,200.0,200.0,200.0,1,0,0,0
2,1,12,0,6,animalele,551.0,551.0,551.0,551.0,551.0,1,0,0,0
2,1,12,0,7,în,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,12,0,8,contact,503.0,503.0,503.0,503.0,503.0,1,0,0,0
2,1,12,0,9,mult,200.0,200.0,200.0,200.0,200.0,1,0,0,0
2,1,12,0,10,mai,200.0,200.0,200.0,200.0,200.0,1,0,0,0
2,1,12,0,11,"strâns,",1346.0,1346.0,1346.0,1346.0,1346.0,1,0,0,0
2,1,12,0,12,iar,300.0,300.0,300.0,300.0,300.0,1,0,0,0
2,1,12,0,13,oamenii,354.0,354.0,354.0,354.0,354.0,1,0,0,0
2,1,12,0,14,probabil,400.0,400.0,400.0,400.0,400.0,1,0,0,0
2,1,12,0,15,au,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,12,0,16,dezvoltat,503.0,503.0,503.0,503.0,503.0,1,0,0,0
2,1,12,0,17,sisteme,553.0,553.0,553.0,553.0,553.0,1,0,0,0
2,1,12,0,18,imunitare,496.0,1047.0,496.0,496.0,496.0,1,0,1,1
2,1,12,0,19,mai,297.0,297.0,297.0,297.0,848.0,1,1,0,0
2,1,12,0,20,robuste,800.0,800.0,800.0,800.0,800.0,1,0,0,0
2,1,12,0,21,pentru,297.0,297.0,297.0,297.0,297.0,1,0,0,0
2,1,12,0,22,a,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,12,0,23,face,996.0,996.0,996.0,996.0,996.0,1,0,0,0
2,1,12,0,24,față,404.0,404.0,404.0,404.0,404.0,1,0,0,0
2,1,12,0,25,infecțiilor,746.0,1342.0,746.0,746.0,746.0,1,0,1,1
2,1,12,0,26,transmise,454.0,804.0,454.0,804.0,1400.0,1,1,0,0
2,1,12,0,27,de,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,12,0,28,animale.,600.0,600.0,600.0,600.0,600.0,1,0,0,0
2,1,12,0,29,"Totuși,",448.0,448.0,448.0,448.0,448.0,1,0,0,0
2,1,12,0,30,se,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,12,0,31,poate,304.0,304.0,304.0,304.0,304.0,1,0,0,0
2,1,12,0,32,ca,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,12,0,33,oamenii,250.0,250.0,250.0,250.0,250.0,1,0,0,0
2,1,12,0,34,de,201.0,201.0,201.0,201.0,201.0,1,0,0,0
2,1,12,0,35,știință,403.0,403.0,403.0,403.0,403.0,1,0,0,0
2,1,12,0,36,să,1049.0,1049.0,1049.0,1049.0,1049.0,1,0,0,0
2,1,12,0,37,fi,200.0,200.0,200.0,200.0,200.0,1,0,0,0
2,1,12,0,38,supraestimat,1551.0,2551.0,1551.0,1551.0,1551.0,1,0,1,1
2,1,12,0,39,impactul,449.0,1049.0,449.0,1049.0,2049.0,1,1,0,0
2,1,12,0,40,pe,200.0,200.0,200.0,200.0,200.0,1,0,0,0
2,1,12,0,41,care,200.0,200.0,200.0,200.0,200.0,1,0,0,0
2,1,12,0,42,l-a,200.0,200.0,200.0,200.0,200.0,1,0,0,0
2,1,12,0,43,avut,448.0,448.0,448.0,448.0,448.0,1,0,0,0
2,1,12,0,44,agricultura,552.0,552.0,552.0,552.0,552.0,1,0,0,0
2,1,12,0,45,asupra,547.0,547.0,547.0,547.0,547.0,1,0,0,0
2,1,12,0,46,sistemului,701.0,701.0,701.0,701.0,701.0,1,0,0,0
2,1,12,0,47,imunitar,1504.0,1504.0,1504.0,1504.0,1504.0,1,0,0,0
2,1,12,0,48,"uman,",496.0,496.0,496.0,496.0,496.0,1,0,0,0
2,1,12,0,49,deoarece,600.0,600.0,600.0,600.0,600.0,1,0,0,0
2,1,12,0,50,testele,752.0,752.0,752.0,752.0,752.0,1,0,0,0
2,1,12,0,51,ADN-ului,449.0,449.0,449.0,449.0,449.0,1,0,0,0
2,1,12,0,52,vânătorului-culegător,1448.0,1448.0,1448.0,1448.0,1448.0,1,0,0,0
2,1,12,0,53,au,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,1,12,0,54,arătat,249.0,249.0,249.0,249.0,249.0,1,0,0,0
2,1,12,0,55,că,400.0,400.0,400.0,400.0,400.0,1,0,0,0
2,1,12,0,56,acesta,449.0,449.0,449.0,449.0,449.0,1,0,0,0
2,1,12,0,57,avea,1102.0,1102.0,1102.0,1102.0,1102.0,1,0,0,0
2,1,12,0,58,deja,401.0,401.0,401.0,401.0,401.0,1,0,0,0
2,1,12,0,59,mutații,496.0,496.0,496.0,496.0,496.0,1,0,0,0
2,1,12,0,60,care,303.0,303.0,303.0,303.0,303.0,1,0,0,0
2,1,12,0,61,întăresc,449.0,449.0,449.0,449.0,449.0,1,0,0,0
2,1,12,0,62,sistemul,448.0,448.0,448.0,448.0,448.0,1,0,0,0
2,1,12,0,63,imunitar,449.0,449.0,449.0,449.0,449.0,1,0,0,0
2,1,12,0,64,împotriva,551.0,551.0,551.0,551.0,551.0,1,0,0,0
2,1,12,0,65,diferitelor,449.0,449.0,449.0,449.0,449.0,1,0,0,0
2,1,12,0,66,infecții,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0
